# theta, omega
2.064301555743721650e+00 -2.330972914251749206e-07
2.065169638820148812e+00 -2.330702302380036014e-07
2.066037721896575974e+00 -2.330215787263558041e-07
2.066905804973003136e+00 -2.331047288236598551e-07
2.067773888049430298e+00 -2.330152597032580898e-07
2.068641971125857015e+00 -2.330559974145160421e-07
2.069510054202284177e+00 -2.330842728458438241e-07
2.070378137278711339e+00 -2.330070519265815068e-07
2.071246220355138501e+00 -2.331004087907805236e-07
2.072114303431565663e+00 -2.330435126450433649e-07
2.072982386507992825e+00 -2.330348214832455125e-07
2.073850469584419987e+00 -2.331032341530990824e-07
2.074718552660847148e+00 -2.330119799203307040e-07
2.075586635737274310e+00 -2.330868968114558111e-07
2.076454718813701472e+00 -2.330815009392577970e-07
2.077322801890128634e+00 -2.330319191416105572e-07
2.078190884966555796e+00 -2.331258272051217075e-07
2.079058968042982958e+00 -2.330450893065937515e-07
2.079927051119410120e+00 -2.330739811598405140e-07
2.080795134195837282e+00 -2.331124605866562940e-07
2.081663217272264443e+00 -2.330291217621963016e-07
2.082531300348691161e+00 -2.331213119300356149e-07
2.083399383425118323e+00 -2.330780013095309535e-07
2.084267466501545485e+00 -2.330587719727238345e-07
2.085135549577972647e+00 -2.331331605671138354e-07
2.086003632654399809e+00 -2.330362339195973809e-07
2.086871715730826971e+00 -2.330931064372905219e-07
2.087739798807254132e+00 -2.330909266407163698e-07
2.088607881883681294e+00 -2.330247377849794022e-07
2.089475964960108456e+00 -2.331164060816605917e-07
2.090344048036535618e+00 -2.330397348971115622e-07
2.091212131112962780e+00 -2.330523214636715936e-07
2.092080214189389942e+00 -2.330944156004883966e-07
2.092948297265817104e+00 -2.329962623608787328e-07
2.093816380342244265e+00 -2.330723208699817766e-07
2.094684463418671427e+00 -2.330308819168269624e-07
2.095552546495098145e+00 -2.329943360831584949e-07
2.096420629571525307e+00 -2.330738347931093407e-07
2.097288712647952469e+00 -2.329795325647316712e-07
2.098156795724379631e+00 -2.330258327275020245e-07
2.099024878800806793e+00 -2.330329034679436811e-07
2.099892961877233954e+00 -2.329529909346304196e-07
2.100761044953661116e+00 -2.330400849121379787e-07
2.101629128030088278e+00 -2.329700407334060057e-07
2.102497211106515440e+00 -2.329732199157418029e-07
2.103365294182942602e+00 -2.330322638228650521e-07
2.104233377259369764e+00 -2.329393349121002046e-07
2.105101460335796926e+00 -2.330154110799020814e-07
2.105969543412224088e+00 -2.329889087568341621e-07
2.106837626488651249e+00 -2.329417063835748612e-07
2.107705709565078411e+00 -2.330272571391224007e-07
2.108573792641505129e+00 -2.329406622598947347e-07
2.109441875717932291e+00 -2.329838160702986900e-07
2.110309958794359453e+00 -2.330134703486836879e-07
2.111178041870786615e+00 -2.329365217022646399e-07
2.112046124947213777e+00 -2.330293745473166603e-07
2.112914208023640938e+00 -2.329717516310886736e-07
2.113782291100068100e+00 -2.329624152628627141e-07
2.114650374176495262e+00 -2.330302765506147581e-07
2.115518457252922424e+00 -2.329383721451721204e-07
2.116386540329349586e+00 -2.330123450807896615e-07
2.117254623405776748e+00 -2.330056352973404224e-07
2.118122706482203910e+00 -2.329544308436846864e-07
2.118990789558631072e+00 -2.330465203296739463e-07
2.119858872635058233e+00 -2.329637651727713107e-07
2.120726955711485395e+00 -2.329905310935738383e-07
2.121595038787912113e+00 -2.330268769730559514e-07
2.122463121864339275e+00 -2.329416149530583360e-07
2.123331204940766437e+00 -2.330324871555731500e-07
2.124199288017193599e+00 -2.329885317112838890e-07
2.125067371093620761e+00 -2.329692658441675224e-07
2.125935454170047922e+00 -2.330438543755150423e-07
2.126803537246475084e+00 -2.329467816278301918e-07
2.127671620322902246e+00 -2.330030971765471763e-07
2.128539703399329408e+00 -2.330000610232506224e-07
2.129407786475756570e+00 -2.329332896742955346e-07
2.130275869552183732e+00 -2.330253819824246154e-07
2.131143952628610894e+00 -2.329501603968670994e-07
2.132012035705038056e+00 -2.329650164624634725e-07
2.132880118781465217e+00 -2.330093308932807591e-07
2.133748201857892379e+00 -2.329123705271294681e-07
2.134616284934319541e+00 -2.329884464381340899e-07
2.135484368010746259e+00 -2.329459389685241670e-07
2.136352451087173421e+00 -2.329082066946347162e-07
2.137220534163600583e+00 -2.329874188735843080e-07
2.138088617240027745e+00 -2.328938840920934688e-07
2.138956700316454906e+00 -2.329419326362463768e-07
2.139824783392882068e+00 -2.329505671345377869e-07
2.140692866469309230e+00 -2.328709047641172001e-07
2.141560949545736392e+00 -2.329566589655906827e-07
2.142429032622163554e+00 -2.328836766271738713e-07
2.143297115698590716e+00 -2.328836813022938996e-07
2.144165198775017878e+00 -2.329406066565988919e-07
2.145033281851445039e+00 -2.328471794455081303e-07
2.145901364927872201e+00 -2.329246298477898841e-07
2.146769448004299363e+00 -2.328999781573111713e-07
2.147637531080726525e+00 -2.328537990368014513e-07
2.148505614157153243e+00 -2.329387797249019512e-07
2.149373697233580405e+00 -2.328496592563881954e-07
2.150241780310007567e+00 -2.328899025963378282e-07
2.151109863386434728e+00 -2.329177344726384118e-07
2.151977946462861890e+00 -2.328412169589013062e-07
2.152846029539289052e+00 -2.329373388064310038e-07
2.153714112615716214e+00 -2.328841559086247785e-07
2.154582195692143376e+00 -2.328787929592215250e-07
2.155450278768570538e+00 -2.329485113643615752e-07
2.156318361844997700e+00 -2.328554739335371646e-07
2.157186444921424862e+00 -2.329269596385878156e-07
2.158054527997852023e+00 -2.329180832802345821e-07
2.158922611074279185e+00 -2.328670427812647135e-07
2.159790694150706347e+00 -2.329625925593058295e-07
2.160658777227133509e+00 -2.328848223803031556e-07
2.161526860303560227e+00 -2.329161815846849140e-07
2.162394943379987389e+00 -2.329541402846392422e-07
2.163263026456414551e+00 -2.328662802075783927e-07
2.164131109532841712e+00 -2.329520248418265945e-07
2.164999192609268874e+00 -2.329023977785793848e-07
2.165867275685696036e+00 -2.328799481480974389e-07
2.166735358762123198e+00 -2.329552297573729686e-07
2.167603441838550360e+00 -2.328611759084802470e-07
2.168471524914977522e+00 -2.329208506433220894e-07
2.169339607991404684e+00 -2.329181679851171237e-07
2.170207691067831846e+00 -2.328473537405833560e-07
2.171075774144259007e+00 -2.329324998743750859e-07
2.171943857220686169e+00 -2.328495333067533232e-07
2.172811940297113331e+00 -2.328596280631042549e-07
2.173680023373540493e+00 -2.329037499559476944e-07
2.174548106449967211e+00 -2.328100812452092695e-07
2.175416189526394373e+00 -2.328910612574636585e-07
2.176284272602821535e+00 -2.328512341622342323e-07
2.177152355679248696e+00 -2.328124658788456782e-07
2.178020438755675858e+00 -2.328877054988626509e-07
2.178888521832103020e+00 -2.327889627163203071e-07
2.179756604908530182e+00 -2.328344265073622161e-07
2.180624687984957344e+00 -2.328445245905693822e-07
2.181492771061384506e+00 -2.327700292689369429e-07
2.182360854137811668e+00 -2.328632160536591945e-07
2.183228937214238830e+00 -2.327961567087601115e-07
2.184097020290665991e+00 -2.327991556773026841e-07
2.184965103367093153e+00 -2.328558088800370524e-07
2.185833186443520315e+00 -2.327597122016188705e-07
2.186701269519947477e+00 -2.328353728134681612e-07
2.187569352596374639e+00 -2.328109122853061120e-07
2.188437435672801357e+00 -2.327677165588442135e-07
2.189305518749228519e+00 -2.328579865501444931e-07
2.190173601825655680e+00 -2.327735991261103862e-07
2.191041684902082842e+00 -2.328170557721952046e-07
2.191909767978510004e+00 -2.328450723193962072e-07
2.192777851054937166e+00 -2.327656006676034826e-07
2.193645934131364328e+00 -2.328577977901923624e-07
2.194514017207791490e+00 -2.328004073829057048e-07
2.195382100284218652e+00 -2.327926887692930759e-07
2.196250183360645813e+00 -2.328626100474333423e-07
2.197118266437072975e+00 -2.327710256311525700e-07
2.197986349513500137e+00 -2.328449493325215424e-07
2.198854432589927299e+00 -2.328369695717899376e-07
2.199722515666354461e+00 -2.327842332220957445e-07
2.200590598742781623e+00 -2.328760990621992328e-07
2.201458681819208341e+00 -2.327926982510243037e-07
2.202326764895635502e+00 -2.328194886353316058e-07
2.203194847972062664e+00 -2.328554272690451563e-07
2.204062931048489826e+00 -2.327683917001314135e-07
2.204931014124916988e+00 -2.328581749100424863e-07
2.205799097201344150e+00 -2.328126506827970531e-07
2.206667180277771312e+00 -2.327927628068828666e-07
2.207535263354198474e+00 -2.328680489248770286e-07
2.208403346430625636e+00 -2.327707568395304872e-07
2.209271429507052797e+00 -2.328270569198069101e-07
2.210139512583479959e+00 -2.328223352591569725e-07
2.211007595659907121e+00 -2.327523319996441984e-07
2.211875678736334283e+00 -2.328419472768006869e-07
2.212743761812761445e+00 -2.327640960590674817e-07
2.213611844889188607e+00 -2.327786766092364796e-07
2.214479927965615325e+00 -2.328246625811480479e-07
2.215348011042042486e+00 -2.327292496012763653e-07
2.216216094118469648e+00 -2.328074558936713333e-07
2.217084177194896810e+00 -2.327645420650610901e-07
2.217952260271323972e+00 -2.327244803593223421e-07
2.218820343347751134e+00 -2.328011077937518342e-07
2.219688426424178296e+00 -2.327043108818165968e-07
2.220556509500605458e+00 -2.327522027401149001e-07
2.221424592577032620e+00 -2.327631778527636129e-07
2.222292675653459781e+00 -2.326874067020963602e-07
2.223160758729886943e+00 -2.327788351182154185e-07
2.224028841806314105e+00 -2.327090131403741021e-07
2.224896924882741267e+00 -2.327101691579676228e-07
2.225765007959168429e+00 -2.327662130337590404e-07
2.226633091035595591e+00 -2.326696897001012538e-07
2.227501174112022309e+00 -2.327463509760270761e-07
2.228369257188449470e+00 -2.327227649844950685e-07
2.229237340264876632e+00 -2.326805585535832024e-07
2.230105423341303794e+00 -2.327725476839327965e-07
2.230973506417730956e+00 -2.326889061115915646e-07
2.231841589494158118e+00 -2.327334098459647576e-07
2.232709672570585280e+00 -2.327620101790713015e-07
2.233577755647012442e+00 -2.326824545069751042e-07
2.234445838723439604e+00 -2.327758348433806200e-07
2.235313921799866765e+00 -2.327197614362229889e-07
2.236182004876293927e+00 -2.327146190087611238e-07
2.237050087952721089e+00 -2.327880562960635297e-07
2.237918171029148251e+00 -2.326988171150675293e-07
2.238786254105575413e+00 -2.327748334388826253e-07
2.239654337182002575e+00 -2.327671327573153347e-07
2.240522420258429293e+00 -2.327134948929622957e-07
2.241390503334856454e+00 -2.328051431568048717e-07
2.242258586411283616e+00 -2.327211776535017114e-07
2.243126669487710778e+00 -2.327486845399001310e-07
2.243994752564137940e+00 -2.327854755807411731e-07
2.244862835640565102e+00 -2.326978355651458292e-07
2.245730918716992264e+00 -2.327866986646435612e-07
2.246599001793419426e+00 -2.327383921571647880e-07
2.247467084869846587e+00 -2.327155869904470713e-07
2.248335167946273749e+00 -2.327891354480861938e-07
2.249203251022700911e+00 -2.326901562268144968e-07
2.250071334099128073e+00 -2.327463149665909456e-07
2.250939417175555235e+00 -2.327408627305123505e-07
2.251807500251982397e+00 -2.326687409438755082e-07
2.252675583328409559e+00 -2.327561109574903831e-07
2.253543666404836721e+00 -2.326747362527982595e-07
2.254411749481263438e+00 -2.326872628554416238e-07
2.255279832557690600e+00 -2.327332120122783762e-07
2.256147915634117762e+00 -2.326387990109228687e-07
2.257015998710544924e+00 -2.327201360181385744e-07
2.257884081786972086e+00 -2.326794769133942147e-07
2.258752164863399248e+00 -2.326406621212796232e-07
2.259620247939826410e+00 -2.327181391659075040e-07
2.260488331016253571e+00 -2.326206581426341337e-07
2.261356414092680733e+00 -2.326692981415828801e-07
2.262224497169107895e+00 -2.326820001537493892e-07
2.263092580245535057e+00 -2.326086832700333659e-07
2.263960663321962219e+00 -2.327044344859351023e-07
2.264828746398389381e+00 -2.326380113353258204e-07
2.265696829474816543e+00 -2.326426145414846615e-07
2.266564912551243705e+00 -2.327018029982981403e-07
2.267432995627670422e+00 -2.326066725793451391e-07
2.268301078704097584e+00 -2.326850238981153862e-07
2.269169161780524746e+00 -2.326614856389330263e-07
2.270037244856951908e+00 -2.326182462726030134e-07
2.270905327933379070e+00 -2.327095368099450620e-07
2.271773411009806232e+00 -2.326241968662320627e-07
2.272641494086233394e+00 -2.326688690617019083e-07
2.273509577162660555e+00 -2.326988577100271635e-07
2.274377660239087717e+00 -2.326207659839203505e-07
2.275245743315514879e+00 -2.327163749307587239e-07
2.276113826391942041e+00 -2.326596502605137918e-07
2.276981909468369203e+00 -2.326516373634329503e-07
2.277849992544796365e+00 -2.327206530935497284e-07
2.278718075621223527e+00 -2.326253137882139511e-07
2.279586158697650689e+00 -2.326978419065502889e-07
2.280454241774077406e+00 -2.326888312180118239e-07
2.281322324850504568e+00 -2.326363842168984656e-07
2.282190407926931730e+00 -2.327318841445387594e-07
2.283058491003358892e+00 -2.326502654969727496e-07
2.283926574079786054e+00 -2.326792284190448760e-07
2.284794657156213216e+00 -2.327153741965401614e-07
2.285662740232640378e+00 -2.326246388930459646e-07
2.286530823309067539e+00 -2.327114722778604399e-07
2.287398906385494701e+00 -2.326610728567340597e-07
2.288266989461921863e+00 -2.326380005346732906e-07
2.289135072538349025e+00 -2.327136696254917634e-07
2.290003155614776187e+00 -2.326167444703080780e-07
2.290871238691203349e+00 -2.326768349150342540e-07
2.291739321767630511e+00 -2.326749373876985146e-07
2.292607404844057672e+00 -2.326053060355256560e-07
2.293475487920484390e+00 -2.326951574298673883e-07
2.294343570996911552e+00 -2.326131013503223340e-07
2.295211654073338714e+00 -2.326237229425400709e-07
2.296079737149765876e+00 -2.326667070907623306e-07
2.296947820226193038e+00 -2.325682332202367387e-07
2.297815903302620200e+00 -2.326484852312456249e-07
2.298683986379047361e+00 -2.326083063318061111e-07
2.299552069455474523e+00 -2.325723287130302687e-07
2.300420152531901685e+00 -2.326545060954868935e-07
2.301288235608328847e+00 -2.325591939213015340e-07
2.302156318684756009e+00 -2.326084834948768480e-07
2.303024401761183171e+00 -2.326184371208300399e-07
2.303892484837610333e+00 -2.325396037589602934e-07
2.304760567914037495e+00 -2.326311373064948827e-07
2.305628650990464656e+00 -2.325609123499548506e-07
2.306496734066891818e+00 -2.325650754447668353e-07
2.307364817143318536e+00 -2.326268493122675276e-07
2.308232900219745698e+00 -2.325344820937545939e-07
2.309100983296172860e+00 -2.326172795733685703e-07
2.309969066372600022e+00 -2.325965727762041158e-07
2.310837149449027184e+00 -2.325548669902515251e-07
2.311705232525454345e+00 -2.326477541716814163e-07
2.312573315601881507e+00 -2.325615523364525289e-07
2.313441398678308669e+00 -2.326058248202079518e-07
2.314309481754735831e+00 -2.326350021482423055e-07
2.315177564831162993e+00 -2.325555226359555607e-07
2.316045647907590155e+00 -2.326525117811355956e-07
2.316913730984017317e+00 -2.325976802509023887e-07
2.317781814060444479e+00 -2.325938352995008265e-07
2.318649897136871640e+00 -2.326685835418783959e-07
2.319517980213298802e+00 -2.325767004553328599e-07
2.320386063289725520e+00 -2.326517897988925576e-07
2.321254146366152682e+00 -2.326413800584783876e-07
2.322122229442579844e+00 -2.325844201036075629e-07
2.322990312519007006e+00 -2.326756467315198330e-07
2.323858395595434168e+00 -2.325888847545180187e-07
2.324726478671861329e+00 -2.326157973466317444e-07
2.325594561748288491e+00 -2.326521625652851884e-07
2.326462644824715653e+00 -2.325617369991086703e-07
2.327330727901142815e+00 -2.326504873917626131e-07
2.328198810977569977e+00 -2.325995793770061722e-07
2.329066894053997139e+00 -2.325747974595188228e-07
2.329934977130424301e+00 -2.326485552948210485e-07
2.330803060206851463e+00 -2.325474812750994356e-07
2.331671143283278624e+00 -2.326048156898583619e-07
2.332539226359705786e+00 -2.325996849050027937e-07
2.333407309436132504e+00 -2.325265128996031255e-07
2.334275392512559666e+00 -2.326151776616633889e-07
2.335143475588986828e+00 -2.325316719798659295e-07
2.336011558665413990e+00 -2.325436924218135821e-07
2.336879641741841152e+00 -2.325902705972881616e-07
2.337747724818268313e+00 -2.324950229899122569e-07
2.338615807894695475e+00 -2.325799881926899286e-07
2.339483890971122637e+00 -2.325417923346893248e-07
2.340351974047549799e+00 -2.325058886985087590e-07
2.341220057123976961e+00 -2.325880066120324571e-07
2.342088140200404123e+00 -2.324908342574746635e-07
2.342956223276831285e+00 -2.325410692848958291e-07
2.343824306353258446e+00 -2.325534778109764102e-07
2.344692389429685608e+00 -2.324776827036208826e-07
